Time, Bi213, Bi209, Pb, Tl
6215.0 2104 7747 147 2
6216.0 2104 7747 147 2
6217.0 2104 7747 147 2
6218.0 2104 7747 147 2
6219.0 2102 7747 149 2
6220.0 2102 7749 147 2
6221.0 2101 7749 148 2
6222.0 2101 7750 147 2
6223.0 2100 7751 147 2
6224.0 2100 7754 144 2
6225.0 2100 7755 143 2
6226.0 2100 7755 143 2
6227.0 2099 7755 144 2
6228.0 2099 7755 144 2
6229.0 2098 7756 144 2
6230.0 2098 7756 144 2
6231.0 2098 7756 144 2
6232.0 2096 7756 146 2
6233.0 2096 7756 146 2
6234.0 2094 7756 148 2
6235.0 2094 7756 148 2
6236.0 2092 7757 149 2
6237.0 2092 7758 148 2
6238.0 2092 7758 148 2
6239.0 2092 7759 147 2
6240.0 2090 7760 148 2
6241.0 2089 7760 149 2
6242.0 2089 7761 148 2
6243.0 2089 7762 147 2
6244.0 2088 7762 148 2
6245.0 2088 7763 147 2
6246.0 2087 7765 146 2
6247.0 2085 7767 147 1
6248.0 2085 7768 146 1
6249.0 2085 7769 145 1
6250.0 2082 7771 146 1
6251.0 2080 7771 148 1
6252.0 2079 7771 149 1
6253.0 2079 7771 149 1
6254.0 2079 7771 149 1
6255.0 2078 7773 148 1
6256.0 2078 7773 148 1
6257.0 2078 7774 147 1
6258.0 2077 7775 147 1
6259.0 2077 7775 147 1
6260.0 2077 7775 147 1
6261.0 2076 7776 147 1
6262.0 2076 7776 147 1
6263.0 2076 7776 147 1
6264.0 2076 7777 146 1
6265.0 2076 7777 146 1
6266.0 2076 7777 146 1
6267.0 2075 7777 147 1
6268.0 2075 7777 147 1
6269.0 2074 7777 148 1
6270.0 2073 7777 149 1
6271.0 2073 7777 149 1
6272.0 2072 7777 150 1
6273.0 2072 7777 150 1
6274.0 2072 7777 150 1
6275.0 2070 7777 152 1
6276.0 2070 7778 151 1
6277.0 2068 7778 153 1
6278.0 2068 7779 152 1
6279.0 2068 7779 152 1
6280.0 2068 7779 152 1
6281.0 2068 7779 152 1
6282.0 2067 7779 153 1
6283.0 2067 7779 153 1
6284.0 2066 7782 151 1
6285.0 2066 7784 149 1
6286.0 2065 7784 150 1
6287.0 2065 7785 149 1
6288.0 2065 7786 148 1
6289.0 2065 7788 146 1
6290.0 2065 7788 146 1
6291.0 2063 7788 148 1
6292.0 2062 7788 149 1
6293.0 2061 7788 150 1
6294.0 2060 7788 151 1
6295.0 2059 7788 152 1
6296.0 2059 7788 152 1
6297.0 2058 7788 153 1
6298.0 2058 7788 153 1
6299.0 2058 7789 152 1
6300.0 2058 7789 152 1
6301.0 2056 7790 153 1
6302.0 2056 7790 153 1
6303.0 2056 7791 152 1
6304.0 2056 7791 152 1
6305.0 2056 7791 152 1
6306.0 2056 7791 152 1
6307.0 2056 7791 152 1
6308.0 2054 7791 154 1
6309.0 2054 7794 151 1
6310.0 2054 7794 151 1
6311.0 2053 7794 152 1
6312.0 2053 7794 152 1
6313.0 2053 7794 152 1
6314.0 2053 7794 152 1
6315.0 2052 7795 152 1
6316.0 2052 7795 152 1
6317.0 2050 7795 154 1
6318.0 2049 7795 155 1
6319.0 2048 7795 156 1
6320.0 2048 7796 155 1
6321.0 2048 7796 155 1
6322.0 2048 7797 154 1
6323.0 2048 7798 153 1
6324.0 2048 7798 153 1
6325.0 2048 7798 153 1
6326.0 2047 7798 154 1
6327.0 2046 7799 154 1
6328.0 2046 7800 153 1
6329.0 2046 7800 153 1
6330.0 2046 7802 151 1
6331.0 2045 7802 152 1
6332.0 2043 7803 153 1
6333.0 2043 7803 153 1
6334.0 2042 7804 153 1
6335.0 2042 7807 150 1
6336.0 2042 7808 149 1
6337.0 2041 7810 148 1
6338.0 2040 7810 148 2
6339.0 2040 7811 147 2
6340.0 2040 7811 147 2
6341.0 2040 7811 147 2
6342.0 2039 7811 148 2
6343.0 2039 7812 147 2
6344.0 2038 7812 148 2
6345.0 2038 7812 148 2
6346.0 2036 7814 148 2
6347.0 2036 7814 148 2
6348.0 2036 7814 148 2
6349.0 2036 7814 148 2
6350.0 2036 7815 147 2
6351.0 2036 7815 147 2
6352.0 2036 7815 147 2
6353.0 2036 7816 146 2
6354.0 2034 7816 148 2
6355.0 2033 7816 149 2
6356.0 2032 7816 150 2
6357.0 2032 7816 150 2
6358.0 2032 7816 150 2
6359.0 2032 7818 148 2
6360.0 2032 7818 148 2
6361.0 2032 7818 148 2
6362.0 2031 7818 149 2
6363.0 2031 7818 149 2
6364.0 2031 7818 149 2
6365.0 2031 7818 149 2
6366.0 2031 7819 148 2
6367.0 2031 7819 148 2
6368.0 2031 7821 146 2
6369.0 2031 7821 146 2
6370.0 2031 7822 145 2
6371.0 2031 7824 143 2
6372.0 2031 7825 142 2
6373.0 2028 7825 145 2
6374.0 2028 7827 143 2
6375.0 2028 7827 143 2
6376.0 2027 7827 144 2
6377.0 2026 7827 145 2
6378.0 2025 7827 146 2
6379.0 2024 7827 147 2
6380.0 2024 7828 146 2
6381.0 2023 7828 147 2
6382.0 2023 7829 146 2
6383.0 2023 7830 145 2
6384.0 2020 7830 148 2
6385.0 2019 7831 148 2
6386.0 2018 7832 148 2
6387.0 2018 7833 147 2
6388.0 2018 7833 147 2
6389.0 2018 7833 147 2
6390.0 2018 7833 147 2
6391.0 2016 7834 148 2
6392.0 2015 7834 149 2
6393.0 2015 7836 147 2
6394.0 2014 7836 148 2
6395.0 2014 7838 146 2
6396.0 2013 7838 147 2
6397.0 2013 7839 146 2
6398.0 2012 7839 147 2
6399.0 2011 7841 146 2
6400.0 2011 7841 146 2
6401.0 2010 7841 147 2
6402.0 2010 7841 147 2
6403.0 2010 7842 146 2
6404.0 2010 7843 145 2
6405.0 2009 7843 146 2
6406.0 2007 7843 148 2
6407.0 2005 7843 150 2
6408.0 2003 7843 152 2
6409.0 2002 7843 153 2
6410.0 2002 7843 153 2
6411.0 2001 7845 152 2
6412.0 2000 7845 153 2
6413.0 1998 7846 154 2
6414.0 1998 7846 154 2
6415.0 1997 7846 155 2
6416.0 1996 7846 156 2
6417.0 1996 7847 155 2
6418.0 1995 7847 156 2
6419.0 1993 7847 158 2
6420.0 1993 7848 157 2
6421.0 1992 7849 157 2
6422.0 1991 7849 158 2
6423.0 1991 7850 157 2
6424.0 1991 7853 154 2
6425.0 1991 7853 154 2
6426.0 1990 7853 155 2
6427.0 1990 7853 155 2
6428.0 1990 7853 155 2
6429.0 1990 7854 154 2
6430.0 1989 7854 155 2
6431.0 1989 7854 155 2
6432.0 1989 7855 154 2
6433.0 1989 7855 154 2
6434.0 1989 7855 154 2
6435.0 1989 7856 153 2
6436.0 1988 7856 154 2
6437.0 1988 7857 153 2
6438.0 1988 7857 153 2
6439.0 1988 7858 152 2
6440.0 1988 7858 152 2
6441.0 1988 7858 152 2
6442.0 1987 7859 152 2
6443.0 1987 7859 152 2
6444.0 1986 7859 153 2
6445.0 1986 7859 153 2
6446.0 1986 7860 152 2
6447.0 1985 7860 153 2
6448.0 1983 7861 154 2
6449.0 1982 7862 154 2
6450.0 1982 7862 154 2
6451.0 1982 7863 153 2
6452.0 1981 7863 154 2
6453.0 1981 7864 153 2
6454.0 1981 7864 153 2
6455.0 1981 7866 151 2
6456.0 1981 7866 151 2
6457.0 1981 7867 150 2
6458.0 1980 7868 150 2
6459.0 1980 7868 150 2
6460.0 1980 7868 150 2
6461.0 1979 7868 151 2
6462.0 1979 7870 149 2
6463.0 1978 7871 149 2
6464.0 1978 7871 149 2
6465.0 1978 7873 147 2
6466.0 1978 7873 147 2
6467.0 1978 7873 147 2
6468.0 1976 7873 149 2
6469.0 1975 7873 150 2
6470.0 1975 7873 150 2
6471.0 1975 7873 150 2
6472.0 1975 7873 150 2
6473.0 1975 7873 150 2
6474.0 1975 7873 150 2
6475.0 1975 7873 150 2
6476.0 1975 7873 150 2
6477.0 1974 7874 150 2
6478.0 1973 7874 151 2
6479.0 1973 7874 151 2
6480.0 1971 7874 153 2
6481.0 1970 7874 154 2
6482.0 1970 7874 154 2
6483.0 1970 7874 154 2
6484.0 1969 7875 154 2
6485.0 1969 7877 152 2
6486.0 1969 7877 152 2
6487.0 1969 7878 151 2
6488.0 1969 7878 151 2
6489.0 1968 7879 151 2
6490.0 1967 7879 152 2
6491.0 1967 7880 151 2
6492.0 1967 7882 149 2
6493.0 1967 7884 147 2
6494.0 1966 7885 147 2
6495.0 1966 7885 147 2
6496.0 1965 7885 148 2
6497.0 1964 7886 148 2
6498.0 1964 7886 148 2
6499.0 1964 7886 148 2
6500.0 1964 7887 147 2
6501.0 1964 7889 145 2
6502.0 1964 7889 145 2
6503.0 1964 7891 143 2
6504.0 1964 7891 143 2
6505.0 1963 7894 141 2
6506.0 1963 7894 141 2
6507.0 1963 7894 141 2
6508.0 1962 7896 140 2
6509.0 1961 7896 141 2
6510.0 1959 7896 143 2
6511.0 1959 7896 143 2
6512.0 1959 7896 143 2
6513.0 1958 7896 144 2
6514.0 1958 7896 144 2
6515.0 1957 7897 144 2
6516.0 1957 7898 143 2
6517.0 1957 7898 143 2
6518.0 1955 7898 145 2
6519.0 1954 7898 146 2
6520.0 1954 7898 146 2
6521.0 1953 7898 147 2
6522.0 1953 7898 147 2
6523.0 1951 7899 148 2
6524.0 1950 7899 149 2
6525.0 1950 7901 147 2
6526.0 1949 7903 146 2
6527.0 1949 7903 146 2
6528.0 1949 7904 145 2
6529.0 1949 7904 145 2
6530.0 1949 7904 145 2
6531.0 1949 7905 144 2
6532.0 1947 7906 145 2
6533.0 1946 7906 146 2
6534.0 1945 7907 146 2
6535.0 1945 7907 146 2
6536.0 1945 7908 145 2
6537.0 1945 7908 145 2
6538.0 1945 7909 144 2
6539.0 1945 7909 144 2
6540.0 1945 7909 144 2
6541.0 1943 7909 146 2
6542.0 1940 7909 149 2
6543.0 1940 7909 149 2
6544.0 1940 7910 148 2
6545.0 1939 7910 149 2
6546.0 1939 7910 149 2
6547.0 1939 7910 149 2
6548.0 1939 7911 148 2
6549.0 1938 7912 148 2
6550.0 1938 7913 147 2
6551.0 1938 7914 146 2
6552.0 1938 7914 146 2
6553.0 1938 7914 146 2
6554.0 1937 7914 147 2
6555.0 1937 7914 147 2
6556.0 1937 7914 147 2
6557.0 1937 7914 147 2
6558.0 1937 7914 147 2
6559.0 1937 7915 146 2
6560.0 1937 7915 146 2
6561.0 1937 7915 146 2
6562.0 1937 7917 144 2
6563.0 1935 7917 146 2
6564.0 1935 7917 146 2
6565.0 1934 7920 144 2
6566.0 1934 7920 144 2
6567.0 1934 7920 144 2
6568.0 1934 7920 144 2
6569.0 1934 7921 143 2
6570.0 1933 7922 143 2
6571.0 1933 7923 142 2
6572.0 1932 7925 141 2
6573.0 1932 7925 141 2
6574.0 1932 7925 141 2
6575.0 1932 7926 140 2
6576.0 1931 7926 141 2
6577.0 1931 7928 139 2
6578.0 1931 7928 139 2
6579.0 1931 7928 139 2
6580.0 1931 7929 138 2
6581.0 1931 7929 138 2
6582.0 1931 7929 138 2
6583.0 1930 7929 139 2
6584.0 1930 7929 139 2
6585.0 1930 7930 138 2
6586.0 1929 7930 139 2
6587.0 1929 7930 139 2
6588.0 1929 7930 139 2
6589.0 1928 7930 140 2
6590.0 1927 7930 141 2
6591.0 1927 7930 141 2
6592.0 1926 7930 142 2
6593.0 1926 7930 142 2
6594.0 1926 7931 141 2
6595.0 1926 7931 141 2
6596.0 1924 7933 141 2
6597.0 1923 7933 142 2
6598.0 1923 7933 142 2
6599.0 1923 7934 141 2
6600.0 1923 7934 141 2
6601.0 1923 7934 141 2
6602.0 1923 7935 140 2
6603.0 1922 7935 141 2
6604.0 1922 7935 141 2
6605.0 1922 7937 139 2
6606.0 1922 7938 138 2
6607.0 1922 7939 137 2
6608.0 1922 7940 136 2
6609.0 1921 7940 137 2
6610.0 1920 7941 137 2
6611.0 1918 7941 139 2
6612.0 1918 7941 139 2
6613.0 1918 7942 138 2
6614.0 1918 7943 137 2
6615.0 1917 7943 138 2
6616.0 1916 7943 139 2
6617.0 1916 7944 138 2
6618.0 1916 7945 137 2
6619.0 1916 7946 136 2
6620.0 1916 7946 136 2
6621.0 1916 7946 136 2
6622.0 1916 7946 136 2
6623.0 1915 7946 137 2
6624.0 1913 7947 138 2
6625.0 1913 7948 137 2
6626.0 1913 7948 137 2
6627.0 1912 7948 138 2
6628.0 1912 7949 137 2
6629.0 1912 7949 137 2
6630.0 1912 7949 137 2
6631.0 1912 7949 137 2
6632.0 1912 7949 137 2
6633.0 1912 7949 137 2
6634.0 1910 7950 138 2
6635.0 1910 7950 138 2
6636.0 1909 7951 138 2
6637.0 1908 7951 139 2
6638.0 1907 7951 140 2
6639.0 1907 7951 140 2
6640.0 1906 7951 141 2
6641.0 1906 7953 139 2
6642.0 1906 7953 139 2
6643.0 1906 7953 139 2
6644.0 1906 7953 139 2
6645.0 1906 7953 139 2
6646.0 1906 7954 138 2
6647.0 1905 7954 139 2
6648.0 1904 7955 139 2
6649.0 1903 7955 140 2
6650.0 1902 7955 141 2
6651.0 1902 7955 141 2
6652.0 1902 7955 141 2
6653.0 1900 7955 143 2
6654.0 1900 7955 143 2
6655.0 1898 7957 143 2
6656.0 1898 7959 141 2
6657.0 1898 7959 141 2
6658.0 1898 7961 139 2
6659.0 1898 7962 138 2
6660.0 1898 7962 138 2
6661.0 1898 7962 138 2
6662.0 1897 7962 139 2
6663.0 1897 7963 138 2
6664.0 1897 7963 138 2
6665.0 1897 7963 138 2
6666.0 1897 7963 138 2
6667.0 1897 7964 137 2
6668.0 1895 7965 138 2
6669.0 1894 7967 137 2
6670.0 1893 7967 138 2
6671.0 1891 7967 140 2
6672.0 1889 7967 142 2
6673.0 1889 7970 139 2
6674.0 1889 7970 139 2
6675.0 1888 7971 139 2
6676.0 1887 7971 140 2
6677.0 1887 7971 140 2
6678.0 1887 7971 140 2
6679.0 1887 7973 138 2
6680.0 1887 7974 137 2
6681.0 1887 7974 137 2
6682.0 1887 7974 138 1
6683.0 1887 7975 137 1
6684.0 1887 7976 136 1
6685.0 1887 7976 136 1
6686.0 1887 7976 136 1
6687.0 1887 7978 134 1
6688.0 1887 7978 134 1
6689.0 1886 7978 135 1
6690.0 1886 7979 134 1
6691.0 1883 7979 137 1
6692.0 1882 7979 138 1
6693.0 1882 7979 138 1
6694.0 1882 7980 137 1
6695.0 1882 7981 136 1
6696.0 1881 7981 137 1
6697.0 1880 7981 138 1
6698.0 1879 7981 139 1
6699.0 1879 7983 137 1
6700.0 1879 7983 137 1
6701.0 1879 7984 136 1
6702.0 1878 7984 137 1
6703.0 1878 7984 137 1
6704.0 1877 7984 138 1
6705.0 1877 7984 138 1
6706.0 1876 7985 138 1
6707.0 1876 7986 137 1
6708.0 1876 7987 136 1
6709.0 1876 7987 136 1
6710.0 1875 7987 137 1
6711.0 1874 7987 138 1
6712.0 1873 7988 138 1
6713.0 1873 7990 136 1
6714.0 1873 7992 134 1
6715.0 1873 7992 134 1
6716.0 1870 7993 136 1
6717.0 1869 7993 137 1
6718.0 1868 7993 138 1
6719.0 1867 7993 139 1
6720.0 1867 7994 138 1
6721.0 1867 7994 138 1
6722.0 1867 7994 138 1
6723.0 1866 7994 139 1
6724.0 1866 7995 138 1
6725.0 1864 7996 139 1
6726.0 1863 7997 139 1
6727.0 1863 7997 139 1
6728.0 1863 7998 138 1
6729.0 1862 7998 139 1
6730.0 1862 7999 138 1
6731.0 1861 7999 139 1
6732.0 1861 7999 139 1
6733.0 1861 7999 139 1
6734.0 1859 7999 141 1
6735.0 1858 7999 142 1
6736.0 1857 7999 143 1
6737.0 1857 7999 143 1
6738.0 1857 8000 142 1
6739.0 1857 8001 141 1
6740.0 1857 8001 141 1
6741.0 1857 8002 140 1
6742.0 1856 8003 140 1
6743.0 1855 8004 140 1
6744.0 1854 8004 141 1
6745.0 1854 8005 140 1
6746.0 1853 8006 140 1
6747.0 1851 8006 142 1
6748.0 1851 8007 141 1
6749.0 1851 8007 141 1
6750.0 1850 8007 142 1
6751.0 1848 8007 144 1
6752.0 1847 8007 145 1
6753.0 1847 8007 145 1
6754.0 1847 8009 143 1
6755.0 1847 8009 143 1
6756.0 1846 8009 144 1
6757.0 1846 8010 143 1
6758.0 1845 8010 144 1
6759.0 1845 8010 144 1
6760.0 1845 8010 144 1
6761.0 1843 8010 146 1
6762.0 1843 8010 146 1
6763.0 1843 8011 145 1
6764.0 1843 8012 144 1
6765.0 1842 8012 145 1
6766.0 1840 8013 146 1
6767.0 1840 8013 146 1
6768.0 1840 8014 145 1
6769.0 1840 8014 145 1
6770.0 1839 8014 147 0
6771.0 1839 8015 146 0
6772.0 1837 8015 148 0
6773.0 1837 8015 148 0
6774.0 1836 8017 147 0
6775.0 1836 8018 146 0
6776.0 1835 8019 146 0
6777.0 1834 8020 146 0
6778.0 1834 8020 146 0
6779.0 1833 8022 145 0
6780.0 1831 8022 146 1
6781.0 1831 8023 145 1
6782.0 1831 8025 143 1
6783.0 1831 8025 143 1
6784.0 1831 8025 143 1
6785.0 1830 8025 144 1
6786.0 1829 8025 145 1
6787.0 1827 8027 145 1
6788.0 1827 8028 144 1
6789.0 1826 8028 145 1
6790.0 1825 8028 146 1
6791.0 1825 8030 144 1
6792.0 1824 8030 145 1
6793.0 1823 8030 146 1
6794.0 1823 8030 146 1
6795.0 1822 8031 146 1
6796.0 1822 8032 145 1
6797.0 1822 8033 144 1
6798.0 1821 8033 145 1
6799.0 1819 8034 146 1
6800.0 1819 8035 145 1
6801.0 1819 8035 145 1
6802.0 1819 8035 145 1
6803.0 1819 8036 144 1
6804.0 1819 8036 144 1
6805.0 1819 8037 143 1
6806.0 1819 8038 142 1
6807.0 1817 8038 144 1
6808.0 1817 8040 142 1
6809.0 1817 8041 141 1
6810.0 1815 8042 142 1
6811.0 1814 8042 143 1
6812.0 1812 8042 145 1
6813.0 1812 8042 145 1
6814.0 1812 8043 144 1
6815.0 1812 8044 143 1
6816.0 1812 8046 141 1
6817.0 1812 8046 141 1
6818.0 1809 8047 143 1
6819.0 1808 8048 143 1
6820.0 1808 8048 143 1
6821.0 1808 8048 143 1
6822.0 1808 8048 143 1
6823.0 1808 8048 143 1
6824.0 1808 8048 143 1
6825.0 1808 8048 143 1
6826.0 1806 8049 144 1
6827.0 1805 8050 144 1
6828.0 1804 8050 145 1
6829.0 1802 8050 147 1
6830.0 1802 8052 145 1
6831.0 1801 8052 145 2
6832.0 1800 8053 145 2
6833.0 1800 8053 145 2
6834.0 1800 8053 145 2
6835.0 1800 8053 145 2
6836.0 1800 8054 144 2
6837.0 1800 8054 144 2
6838.0 1800 8054 144 2
6839.0 1800 8054 144 2
6840.0 1799 8054 145 2
6841.0 1799 8055 144 2
6842.0 1799 8055 144 2
6843.0 1799 8055 144 2
6844.0 1799 8056 143 2
6845.0 1799 8057 142 2
6846.0 1798 8057 143 2
6847.0 1797 8057 144 2
6848.0 1796 8057 145 2
6849.0 1796 8058 144 2
6850.0 1796 8058 144 2
6851.0 1796 8059 143 2
6852.0 1796 8060 142 2
6853.0 1796 8060 142 2
6854.0 1796 8060 142 2
6855.0 1796 8060 142 2
6856.0 1795 8060 143 2
6857.0 1794 8060 144 2
6858.0 1793 8060 145 2
6859.0 1793 8061 144 2
6860.0 1793 8061 144 2
6861.0 1790 8063 145 2
6862.0 1790 8065 143 2
6863.0 1790 8065 143 2
6864.0 1790 8065 143 2
6865.0 1790 8065 143 2
6866.0 1790 8065 143 2
6867.0 1788 8065 145 2
6868.0 1788 8065 145 2
6869.0 1786 8065 147 2
6870.0 1785 8065 148 2
6871.0 1785 8069 144 2
6872.0 1784 8069 145 2
6873.0 1784 8070 144 2
6874.0 1784 8070 144 2
6875.0 1783 8070 145 2
6876.0 1782 8070 146 2
6877.0 1782 8070 146 2
6878.0 1782 8070 146 2
6879.0 1782 8072 144 2
6880.0 1782 8072 144 2
6881.0 1782 8072 144 2
6882.0 1781 8072 145 2
6883.0 1781 8073 144 2
6884.0 1780 8073 145 2
6885.0 1780 8073 145 2
6886.0 1780 8076 142 2
6887.0 1780 8076 142 2
6888.0 1779 8076 143 2
6889.0 1777 8077 144 2
6890.0 1776 8078 144 2
6891.0 1776 8078 144 2
6892.0 1776 8078 144 2
6893.0 1775 8078 145 2
6894.0 1775 8078 145 2
6895.0 1775 8078 145 2
6896.0 1774 8078 146 2
6897.0 1772 8079 147 2
6898.0 1772 8079 147 2
6899.0 1772 8080 146 2
6900.0 1772 8081 145 2
6901.0 1772 8081 145 2
6902.0 1771 8082 145 2
6903.0 1771 8082 145 2
6904.0 1771 8083 144 2
6905.0 1771 8083 144 2
6906.0 1771 8084 143 2
6907.0 1771 8084 143 2
6908.0 1771 8084 143 2
6909.0 1770 8084 144 2
6910.0 1769 8085 144 2
6911.0 1768 8086 144 2
6912.0 1768 8087 143 2
6913.0 1768 8087 143 2
6914.0 1768 8089 141 2
6915.0 1768 8090 140 2
6916.0 1768 8090 140 2
6917.0 1768 8090 140 2
6918.0 1768 8090 140 2
6919.0 1767 8090 141 2
6920.0 1767 8090 141 2
6921.0 1767 8092 139 2
6922.0 1767 8092 139 2
6923.0 1765 8092 141 2
6924.0 1765 8093 140 2
6925.0 1764 8094 140 2
6926.0 1764 8094 140 2
6927.0 1762 8095 141 2
6928.0 1762 8095 141 2
6929.0 1762 8096 140 2
6930.0 1762 8098 138 2
6931.0 1761 8098 139 2
6932.0 1759 8099 140 2
6933.0 1757 8099 142 2
6934.0 1756 8102 140 2
6935.0 1756 8103 139 2
6936.0 1756 8103 139 2
6937.0 1756 8103 139 2
6938.0 1756 8104 138 2
6939.0 1756 8104 138 2
6940.0 1755 8105 138 2
6941.0 1755 8105 138 2
6942.0 1754 8105 139 2
6943.0 1753 8105 140 2
6944.0 1753 8105 140 2
6945.0 1753 8106 139 2
6946.0 1752 8107 139 2
6947.0 1752 8107 139 2
6948.0 1752 8109 137 2
6949.0 1752 8109 137 2
6950.0 1752 8110 136 2
6951.0 1752 8110 136 2
6952.0 1752 8110 136 2
6953.0 1752 8111 135 2
6954.0 1752 8111 135 2
6955.0 1751 8111 137 1
6956.0 1751 8114 134 1
6957.0 1751 8116 132 1
6958.0 1751 8116 132 1
6959.0 1751 8117 131 1
6960.0 1751 8118 130 1
6961.0 1750 8119 130 1
6962.0 1750 8119 130 1
6963.0 1750 8119 130 1
6964.0 1750 8120 129 1
6965.0 1750 8120 129 1
6966.0 1750 8120 129 1
6967.0 1750 8120 129 1
6968.0 1750 8120 129 1
6969.0 1748 8121 130 1
6970.0 1747 8121 131 1
6971.0 1747 8121 131 1
6972.0 1747 8122 130 1
6973.0 1746 8123 130 1
6974.0 1746 8124 129 1
6975.0 1746 8124 129 1
6976.0 1746 8125 128 1
6977.0 1746 8126 127 1
6978.0 1745 8127 127 1
6979.0 1745 8127 127 1
6980.0 1745 8128 126 1
6981.0 1744 8128 127 1
6982.0 1744 8128 127 1
6983.0 1744 8128 127 1
6984.0 1742 8128 129 1
6985.0 1742 8128 129 1
6986.0 1742 8128 129 1
6987.0 1741 8128 130 1
6988.0 1740 8129 130 1
6989.0 1740 8129 130 1
6990.0 1739 8129 131 1
6991.0 1738 8129 132 1
6992.0 1738 8129 132 1
6993.0 1738 8129 132 1
6994.0 1738 8129 132 1
6995.0 1737 8129 133 1
6996.0 1736 8130 133 1
6997.0 1736 8130 133 1
6998.0 1736 8131 132 1
6999.0 1736 8131 132 1
7000.0 1736 8132 131 1
7001.0 1735 8133 131 1
7002.0 1735 8134 130 1
7003.0 1733 8135 131 1
7004.0 1733 8136 130 1
7005.0 1731 8136 132 1
7006.0 1731 8137 131 1
7007.0 1729 8137 133 1
7008.0 1729 8137 133 1
7009.0 1729 8137 133 1
7010.0 1729 8138 132 1
7011.0 1729 8139 131 1
7012.0 1729 8140 130 1
7013.0 1729 8141 129 1
7014.0 1729 8141 129 1
7015.0 1729 8141 129 1
7016.0 1729 8141 129 1
7017.0 1729 8141 129 1
7018.0 1729 8141 129 1
7019.0 1728 8141 130 1
7020.0 1726 8142 131 1
7021.0 1725 8142 132 1
7022.0 1724 8143 132 1
7023.0 1724 8143 132 1
7024.0 1724 8143 132 1
7025.0 1724 8143 132 1
7026.0 1724 8143 132 1
7027.0 1722 8143 134 1
7028.0 1721 8143 135 1
7029.0 1720 8143 136 1
7030.0 1720 8143 136 1
7031.0 1720 8143 136 1
7032.0 1718 8143 138 1
7033.0 1718 8143 138 1
7034.0 1718 8143 138 1
7035.0 1717 8144 138 1
7036.0 1716 8144 139 1
7037.0 1715 8144 140 1
7038.0 1715 8144 140 1
7039.0 1715 8145 139 1
7040.0 1714 8145 140 1
7041.0 1713 8146 140 1
7042.0 1713 8146 140 1
7043.0 1712 8146 141 1
7044.0 1712 8147 140 1
7045.0 1712 8151 136 1
7046.0 1711 8151 137 1
7047.0 1711 8152 136 1
7048.0 1711 8154 134 1
7049.0 1711 8155 133 1
7050.0 1711 8155 133 1
7051.0 1711 8155 133 1
7052.0 1711 8157 131 1
7053.0 1711 8157 131 1
7054.0 1711 8161 127 1
7055.0 1711 8161 127 1
7056.0 1711 8161 127 1
7057.0 1710 8162 127 1
7058.0 1710 8162 127 1
7059.0 1710 8162 127 1
7060.0 1710 8162 127 1
7061.0 1710 8162 127 1
7062.0 1709 8163 127 1
7063.0 1709 8164 126 1
7064.0 1709 8164 126 1
7065.0 1709 8164 126 1
7066.0 1709 8164 126 1
7067.0 1709 8164 126 1
7068.0 1709 8165 125 1
7069.0 1709 8166 124 1
7070.0 1709 8166 124 1
7071.0 1709 8166 124 1
7072.0 1709 8167 123 1
7073.0 1709 8168 122 1
7074.0 1708 8168 123 1
7075.0 1708 8170 121 1
7076.0 1708 8171 120 1
7077.0 1708 8171 120 1
7078.0 1708 8172 119 1
7079.0 1708 8173 118 1
7080.0 1708 8173 118 1
7081.0 1707 8174 118 1
7082.0 1707 8174 118 1
7083.0 1707 8174 118 1
7084.0 1707 8175 117 1
7085.0 1707 8176 116 1
7086.0 1706 8176 117 1
7087.0 1705 8177 117 1
7088.0 1705 8177 117 1
7089.0 1705 8178 116 1
7090.0 1705 8179 115 1
7091.0 1705 8179 115 1
7092.0 1704 8179 116 1
7093.0 1703 8179 117 1
7094.0 1703 8179 117 1
7095.0 1702 8179 118 1
7096.0 1702 8179 118 1
7097.0 1702 8180 117 1
7098.0 1702 8180 117 1
7099.0 1701 8180 118 1
7100.0 1701 8180 118 1
7101.0 1700 8181 119 0
7102.0 1700 8181 119 0
7103.0 1700 8181 119 0
7104.0 1700 8181 119 0
7105.0 1700 8182 118 0
7106.0 1698 8182 120 0
7107.0 1695 8182 123 0
7108.0 1695 8183 122 0
7109.0 1695 8183 122 0
7110.0 1695 8183 122 0
